temperature;global_horizontal_rad;direct_normal_rad;dif_rad_horizontal;irr_rad;wind_speed;humidity
3.8;0;0;0;269;2.1;83
4.2;0;0;0;270;1.5;82
4.9;0;0;0;284;2.6;81
5.5;0;0;0;294;3.1;86
6.0;0;0;0;307;4.1;82
5.7;0;0;0;307;3.6;89
5.5;0;0;0;315;4.6;91
5.4;0;0;0;315;4.1;94
5.2;3;0;3;305;3.1;91
6.0;36;0;36;309;3.1;93
6.8;111;5;110;295;4.1;88
7.6;78;0;78;297;4.1;83
8.6;111;0;111;303;4.6;75
9.6;354;53;317;309;5.1;67
10.7;404;20;389;313;5.7;58
12.2;606;257;395;318;6.7;58
8.5;426;61;376;310;2.6;86
10.9;399;19;384;333;5.1;70
9.8;346;60;304;314;6.2;84
10.5;275;53;244;317;4.1;80
10.8;190;14;184;317;4.6;76
10.3;40;0;40;310;3.6;79
8.7;22;0;22;306;2.1;89
8.3;2;0;2;302;1.5;93
8.0;0;0;0;321;1.5;94
8.2;0;0;0;304;2.6;93
8.1;0;0;0;321;3.1;94
7.3;0;0;0;292;2.6;94
6.7;0;0;0;302;3.1;94
6.8;0;0;0;314;3.6;94
7.0;0;0;0;315;3.1;94
6.6;0;0;0;312;3.6;91
5.9;3;0;3;309;1.5;94
7.0;38;0;38;315;3.1;91
7.9;207;220;138;301;4.1;87
9.4;337;307;194;311;4.1;82
11.0;404;176;298;316;5.1;63
11.8;356;23;340;313;4.6;56
11.3;404;20;389;334;4.1;66
11.9;430;20;413;323;4.6;60
13.2;427;20;411;325;4.1;63
13.8;401;20;386;325;4.6;52
12.0;348;61;306;317;5.7;66
12.8;278;55;246;320;6.2;54
12.2;323;281;196;317;4.6;63
10.8;192;245;118;313;4.1;69
10.2;60;54;52;309;3.6;77
9.2;4;0;4;300;2.6;87
8.0;0;0;0;308;2.1;89
8.4;0;0;0;302;2.1;92
8.9;0;0;0;325;1.5;90
8.9;0;0;0;307;3.1;90
8.5;0;0;0;305;2.1;92
8.3;0;0;0;302;2.1;95
8.0;0;0;0;303;2.1;94
8.7;0;0;0;325;1.5;93
8.1;5;0;5;302;2.1;89
9.0;48;0;48;313;2.6;88
9.5;114;5;113;329;2.6;91
10.9;202;15;195;335;3.6;82
11.4;286;15;277;338;4.6;80
12.5;355;60;312;343;6.2;76
11.5;158;0;158;326;6.2;83
11.5;428;60;378;339;6.7;86
10.8;426;19;410;337;5.1;95
12.8;399;19;384;347;5.7;85
14.1;349;60;307;338;7.2;69
14.1;278;54;246;329;5.7;61
13.2;194;14;187;316;8.2;61
12.7;106;3;105;315;7.2;67
11.8;33;0;33;311;6.2;72
10.7;4;0;4;302;4.1;77
10.5;0;0;0;311;4.6;80
9.3;0;0;0;297;3.6;86
9.2;0;0;0;296;2.6;87
8.9;0;0;0;295;2.6;87
8.4;0;0;0;292;2.1;89
8.7;0;0;0;302;2.6;84
8.5;0;0;0;293;2.6;90
9.2;0;0;0;301;3.6;90
9.7;8;0;8;309;3.1;88
10.2;75;157;49;311;4.1;84
10.7;213;304;115;314;4.6;76
11.8;360;403;170;323;6.7;75
12.2;484;444;215;320;9.3;65
13.3;357;52;320;332;6.7;63
13.2;407;19;392;331;10.3;60
13.6;432;20;415;333;10.3;59
14.8;430;20;414;335;9.8;58
14.4;403;19;388;337;8.2;56
14.4;351;60;309;337;9.3;57
14.4;279;54;248;338;8.2;60
13.1;195;14;188;327;8.2;63
12.4;152;83;126;322;6.7;69
11.6;34;0;34;319;7.2;75
11.1;4;0;4;320;6.2;79
10.3;0;0;0;301;5.1;82
9.9;0;0;0;300;4.6;86
9.4;0;0;0;307;3.6;88
9.1;0;0;0;300;3.1;88
8.8;0;0;0;295;4.1;89
8.4;0;0;0;287;3.6;90
7.8;0;0;0;290;3.1;94
8.5;0;0;0;293;3.1;90
8.7;8;0;8;298;3.1;88
9.7;81;191;48;298;3.1;84
11.4;229;371;108;310;6.2;76
10.9;346;356;176;314;6.7;73
12.8;486;412;235;321;7.7;66
13.8;509;235;340;326;7.7;55
13.8;577;180;434;330;9.3;58
13.1;432;61;381;332;7.7;67
14.6;609;252;400;335;7.2;61
14.4;677;518;270;334;7.2;60
14.1;647;603;220;328;7.7;55
14.8;537;688;127;330;6.7;59
13.4;383;573;119;316;6.2;57
13.2;212;352;103;312;5.1;60
12.2;68;71;58;307;5.1;64
10.8;6;0;6;302;3.6;73
9.6;0;0;0;298;3.6;83
8.7;0;0;0;289;2.1;89
8.3;0;0;0;287;2.1;90
8.1;0;0;0;286;2.6;91
7.6;0;0;0;284;2.1;94
6.9;0;0;0;300;1.0;95
6.6;0;0;0;288;1.0;97
6.4;0;0;0;292;1.0;95
4.4;9;0;9;277;0.0;97
8.9;78;152;52;295;1.5;90
11.4;228;353;112;307;1.5;82
13.6;347;354;178;316;3.6;68
14.4;291;47;262;331;4.6;60
14.7;361;61;317;323;5.1;55
15.3;409;19;394;332;4.6;54
15.5;433;19;417;340;5.1;59
15.1;432;19;416;335;4.1;60
15.3;405;19;390;333;5.7;58
16.0;354;61;311;329;5.7;50
15.7;283;54;250;334;5.1;54
15.1;301;234;193;325;5.1;53
15.1;198;271;113;322;4.1;58
13.4;69;67;59;314;3.1;63
12.8;6;0;6;312;2.6;68
10.2;0;0;0;300;2.1;79
9.6;0;0;0;298;1.0;86
9.2;0;0;0;291;2.1;87
8.7;0;0;0;298;1.5;90
6.5;0;0;0;284;2.1;94
5.9;0;0;0;276;0.0;97
5.6;0;0;0;274;0.0;97
4.0;0;0;0;267;0.0;100
6.1;10;0;10;277;1.0;100
6.2;86;112;66;278;0.0;100
7.2;121;10;117;317;1.0;100
9.4;381;152;308;311;1.5;97
13.3;566;642;171;320;1.0;76
15.0;690;750;148;332;1.5;60
16.1;797;804;155;330;3.6;54
16.8;846;840;142;333;4.1;50
16.6;830;798;164;338;3.6;50
18.5;776;782;156;348;3.6;48
17.5;689;787;128;337;3.6;51
17.3;551;698;131;337;3.1;54
16.7;387;547;132;330;4.1;57
16.2;217;366;102;328;3.6;58
15.2;73;76;61;323;2.1;60
13.0;7;0;7;313;1.5;68
10.9;0;0;0;298;0.0;80
8.7;0;0;0;288;1.0;84
8.1;0;0;0;286;0.0;91
7.2;0;0;0;286;1.0;90
4.8;0;0;0;275;0.0;93
4.6;0;0;0;275;0.0;97
6.6;0;0;0;298;2.1;93
6.8;0;0;0;296;2.1;91
6.9;10;0;10;285;2.6;91
8.6;64;23;60;297;2.6;88
10.7;122;6;120;302;3.1;76
11.6;210;15;202;319;2.6;76
13.1;292;15;283;330;2.6;76
15.0;361;59;318;325;3.6;73
16.4;409;19;394;331;5.7;66
15.8;170;1;169;327;5.1;63
15.1;169;1;169;327;5.1;63
14.5;159;0;159;319;5.7;59
13.9;139;0;139;328;7.7;70
13.0;111;0;111;333;7.2;76
12.6;78;0;78;344;5.7;78
13.0;81;0;81;346;5.1;77
12.6;38;0;38;344;6.2;79
12.6;4;0;4;345;5.7;80
12.3;0;0;0;343;4.6;82
12.1;0;0;0;343;4.6;87
11.9;0;0;0;342;4.1;89
11.6;0;0;0;322;3.1;90
11.4;0;0;0;340;3.6;91
11.0;0;0;0;338;2.1;94
11.0;0;0;0;317;2.1;94
11.1;0;0;0;317;2.6;94
11.0;2;0;2;311;2.6;95
11.5;18;0;18;350;2.6;92
12.2;123;10;119;328;3.1;91
13.4;210;21;200;351;3.1;87
14.2;293;22;279;355;3.1;85
14.6;361;30;339;358;3.1;86
16.0;408;43;374;366;3.1;84
18.7;432;43;396;364;3.1;77
20.4;431;43;394;360;4.6;69
22.3;403;43;369;365;4.6;65
23.2;675;515;305;381;4.6;60
22.7;283;78;235;367;4.6;65
22.2;200;19;191;362;4.1;56
21.4;113;5;112;396;4.6;66
20.1;39;0;39;360;3.1;77
17.7;4;0;4;360;4.1;91
17.0;0;0;0;344;3.6;89
15.6;0;0;0;332;2.1;94
14.9;0;0;0;336;1.5;96
14.3;0;0;0;336;1.5;97
14.1;0;0;0;324;0.0;97
12.0;0;0;0;313;0.0;96
13.0;0;0;0;361;0.0;100
12.9;0;0;0;360;0.0;100
12.9;2;0;2;360;0.0;100
12.8;18;0;18;360;0.0;100
12.9;48;0;48;360;1.0;100
14.5;211;28;197;360;1.0;99
17.7;559;481;259;337;2.6;88
21.4;660;628;201;361;2.6;72
23.0;685;479;300;381;3.6;65
24.0;728;413;380;383;2.6;53
24.8;611;289;367;382;3.1;54
24.3;406;102;325;372;3.6;49
24.3;356;30;334;372;3.6;49
23.6;285;27;269;369;3.6;53
22.8;202;19;192;366;3.1;58
22.8;115;4;114;365;3.1;55
21.2;41;0;41;359;2.1;67
20.3;4;0;4;369;2.1;72
19.2;0;0;0;363;1.0;77
15.7;0;0;0;343;4.1;93
15.9;0;0;0;344;1.0;91
15.5;0;0;0;348;1.0;94
15.4;0;0;0;344;1.0;93
15.3;0;0;0;343;1.0;93
15.2;0;0;0;363;2.6;91
14.4;0;0;0;369;3.1;96
14.2;2;0;2;368;2.6;97
14.7;19;0;19;370;2.6;94
14.7;49;0;49;370;3.1;93
15.0;212;28;199;361;2.1;89
14.5;115;0;115;368;2.1;89
14.6;363;76;307;359;2.1;89
15.2;161;1;160;371;2.1;84
16.4;435;103;348;368;3.1;79
17.8;434;44;397;361;3.1;73
18.2;407;43;373;377;4.1;70
17.5;357;30;335;373;3.1;72
18.6;288;53;255;358;3.6;60
18.3;389;273;259;352;3.1;66
17.3;223;369;102;341;3.6;70
15.6;81;116;61;329;3.1;77
13.9;9;0;9;325;1.5;85
13.3;0;0;0;322;2.1;86
11.9;0;0;0;322;0.0;95
11.3;0;0;0;350;1.5;99
11.4;0;0;0;351;1.5;99
11.3;0;0;0;350;1.0;96
11.1;0;0;0;348;1.0;96
11.3;0;0;0;350;1.0;96
10.8;0;0;0;347;1.0;99
10.7;3;0;3;347;1.0;99
10.6;50;0;50;336;1.0;97
11.3;50;0;50;349;2.1;95
12.2;84;0;84;345;2.6;92
14.6;296;69;253;358;2.6;86
16.1;142;0;142;337;3.6;82
17.3;161;1;160;349;2.6;75
15.4;170;2;169;343;4.1;87
15.6;170;2;168;365;3.1;90
15.8;295;9;288;352;2.6;86
16.5;358;33;334;356;4.1;82
17.5;288;27;272;352;4.6;72
17.0;205;20;195;349;4.1;73
17.3;198;253;115;342;3.1;71
16.3;84;78;70;331;1.5;70
15.5;10;0;10;327;1.5;73
14.0;0;0;0;325;1.0;82
12.8;0;0;0;315;1.0;85
12.0;0;0;0;327;1.0;89
12.1;0;0;0;313;1.0;94
11.9;0;0;0;316;1.0;93
10.3;0;0;0;304;0.0;97
9.3;0;0;0;299;1.0;99
8.2;0;0;0;293;0.0;97
7.1;13;0;13;291;0.0;99
11.1;85;67;72;322;0.0;91
11.9;128;11;124;343;1.0;94
12.1;84;0;84;354;1.0;95
12.1;116;0;116;354;2.6;93
12.5;143;0;143;325;1.0;94
13.1;162;1;161;350;1.0;89
13.0;171;2;170;349;2.6;91
12.8;171;2;169;335;2.1;91
13.2;411;58;364;349;2.1;84
13.6;361;59;318;334;1.5;79
14.4;290;53;258;335;1.5;76
14.8;207;15;200;340;2.6;77
13.8;120;4;118;335;3.6;81
12.8;44;0;44;334;3.1;86
12.5;5;0;5;333;3.1;86
12.1;0;0;0;331;2.6;91
11.8;0;0;0;352;1.5;94
11.7;0;0;0;352;1.0;95
11.5;0;0;0;322;0.0;97
11.3;0;0;0;321;1.0;99
11.4;0;0;0;322;0.0;97
11.1;0;0;0;339;1.0;99
11.1;0;0;0;339;1.0;99
11.3;3;0;3;340;2.1;99
11.7;20;0;20;352;4.1;95
11.5;51;0;51;350;4.1;92
12.1;85;0;85;354;4.1;91
11.7;117;0;117;351;4.1;89
13.4;368;51;330;350;4.6;80
14.2;416;19;401;353;4.1;76
14.5;441;19;424;354;4.6;73
13.6;439;19;423;350;5.1;77
13.5;161;0;161;360;4.1;78
12.9;142;0;142;355;4.1;76
12.6;114;0;114;353;3.1;75
12.5;82;0;82;353;3.1;76
12.2;48;0;48;350;2.6;72
11.9;18;0;18;348;3.6;72
11.6;2;0;2;347;2.1;72
11.3;0;0;0;344;2.1;71
11.1;0;0;0;343;1.0;72
10.8;0;0;0;342;1.0;74
10.3;0;0;0;330;1.5;75
10.0;0;0;0;310;2.1;76
9.1;0;0;0;325;2.1;81
8.9;0;0;0;305;2.1;77
8.0;0;0;0;304;1.0;87
8.5;8;0;8;310;1.0;84
8.9;53;0;53;308;1.5;80
9.6;132;3;130;326;2.1;75
9.4;220;16;212;325;2.1;76
9.8;303;15;293;306;2.6;72
10.6;145;0;145;315;2.1;70
12.1;420;60;370;319;2.1;65
13.0;445;20;428;342;2.6;59
13.0;443;19;426;343;1.5;63
13.5;416;19;400;345;1.0;58
13.4;365;60;321;344;1.0;59
13.2;115;0;115;354;1.5;63
13.3;82;0;82;355;1.0;65
13.8;123;10;120;347;1.0;61
13.3;18;0;18;354;1.5;61
12.7;6;0;6;342;2.6;65
12.2;0;0;0;340;2.1;69
11.0;0;0;0;335;2.6;78
10.7;0;0;0;333;1.5;80
10.5;0;0;0;332;1.5;80
10.4;0;0;0;342;1.0;82
10.3;0;0;0;341;2.6;82
9.6;0;0;0;338;3.6;86
9.3;0;0;0;336;3.1;88
9.3;3;0;3;336;2.6;87
9.1;21;0;21;336;2.6;90
9.5;52;0;52;337;4.1;84
10.2;220;65;188;330;3.6;78
10.6;303;15;294;332;3.6;74
11.9;373;61;327;336;4.6;62
12.8;421;19;405;340;4.6;58
14.0;445;19;428;331;5.1;58
13.3;444;19;427;344;4.6;59
13.7;417;19;402;345;5.1;56
13.9;367;61;322;346;3.1;54
14.2;296;55;262;335;5.1;54
12.7;213;16;205;339;5.1;56
12.4;189;128;146;325;4.1;55
11.4;86;96;68;313;5.1;57
10.1;12;0;12;301;4.1;64
9.2;0;0;0;293;3.1;70
8.7;0;0;0;290;4.6;68
8.2;0;0;0;286;4.6;62
7.6;0;0;0;284;4.6;64
6.8;0;0;0;285;4.6;71
6.6;0;0;0;281;4.1;73
6.3;0;0;0;288;3.6;74
5.9;0;0;0;278;2.6;79
6.2;16;0;16;283;2.6;78
7.0;107;147;77;289;3.1;72
8.5;259;380;123;296;4.6;69
10.1;426;564;141;299;6.2;60
11.2;513;420;246;312;6.7;57
11.7;688;591;248;313;6.7;51
12.5;811;742;203;314;6.2;47
13.0;872;830;161;310;7.2;45
13.8;856;812;161;320;6.7;43
13.5;803;797;154;320;6.2;48
13.7;717;801;128;316;7.2;49
13.9;582;723;129;312;7.2;47
13.4;418;576;135;310;6.7;50
12.6;246;389;113;307;6.7;53
11.6;96;116;74;302;7.7;56
10.2;13;0;13;296;5.1;61
9.3;0;0;0;293;4.6;66
8.8;0;0;0;285;4.1;68
8.0;0;0;0;283;2.6;75
7.6;0;0;0;281;2.6;78
7.0;0;0;0;279;2.1;81
6.9;0;0;0;278;1.0;82
5.9;0;0;0;274;2.1;86
5.2;0;0;0;277;1.5;91
4.7;17;0;17;269;1.5;92
6.7;109;152;78;278;1.5;88
9.7;263;393;122;291;2.1;77
12.2;434;582;138;309;4.6;70
13.2;593;716;136;317;5.1;63
13.5;727;772;151;317;5.1;58
14.7;822;833;138;322;5.7;52
15.7;864;825;155;322;5.1;50
16.4;853;798;169;325;5.1;47
17.2;420;260;208;328;4.6;41
17.3;369;61;324;329;5.1;43
16.9;584;401;332;328;4.6;45
16.7;420;573;136;322;4.6;50
16.4;248;386;114;321;4.6;53
14.9;97;115;75;314;4.1;57
13.3;14;0;14;307;4.1;62
11.7;0;0;0;300;3.1;67
10.6;0;0;0;296;3.1;75
9.8;0;0;0;293;3.1;84
8.5;0;0;0;287;1.0;89
6.4;0;0;0;278;0.0;99
5.0;0;0;0;271;0.0;97
5.4;0;0;0;273;1.0;97
4.7;0;0;0;270;1.0;97
3.7;16;0;16;270;1.0;99
5.9;104;119;79;276;1.0;97
9.3;259;365;127;292;1.0;89
11.7;434;534;161;307;1.0;76
14.3;593;707;139;320;2.1;70
15.9;716;753;153;324;2.1;53
17.4;810;789;161;324;2.6;45
18.3;872;820;167;327;2.1;39
20.2;875;858;139;341;3.1;33
21.0;820;840;134;347;2.6;37
21.6;720;799;130;352;3.1;39
22.4;581;706;136;350;3.1;39
22.2;420;600;122;350;3.6;42
22.6;249;383;116;360;3.6;44
21.3;99;115;76;360;3.1;51
19.0;14;0;14;356;2.1;64
19.0;0;0;0;344;2.1;61
19.0;0;0;0;366;1.5;62
18.6;0;0;0;378;3.1;65
16.9;0;0;0;344;3.1;63
14.9;0;0;0;355;5.1;66
14.6;0;0;0;365;1.5;71
14.4;0;0;0;354;2.6;72
14.1;0;0;0;352;3.6;75
13.2;17;0;17;326;3.1;78
13.3;105;118;80;316;4.1;74
13.0;228;210;152;329;5.7;75
12.0;410;451;180;321;6.2;75
13.6;585;640;174;326;5.1;69
14.8;729;766;155;320;4.1;60
16.2;821;821;145;328;4.6;58
16.8;871;835;151;329;5.1;51
18.1;868;835;150;335;5.7;47
18.7;817;824;142;338;4.6;46
19.0;720;791;133;339;5.7;43
19.2;584;710;135;340;6.2;44
18.2;421;563;140;336;5.1;50
16.4;251;382;117;329;5.1;58
14.5;101;122;77;313;6.2;62
12.1;15;0;15;309;4.6;71
11.0;0;0;0;304;3.6;76
10.1;0;0;0;300;4.1;80
9.3;0;0;0;296;3.1;84
9.6;0;0;0;297;3.6;78
8.9;0;0;0;297;4.1;79
8.0;0;0;0;293;2.6;80
7.8;0;0;0;292;3.1;80
7.8;0;0;0;292;4.6;79
8.3;18;0;18;294;5.7;76
8.9;114;157;81;291;5.1;69
9.9;268;395;124;300;6.2;66
10.5;226;67;192;328;6.2;63
10.8;309;15;299;330;6.7;61
12.3;377;61;331;337;5.1;56
12.3;426;19;410;337;5.7;56
14.2;682;330;397;335;6.2;53
13.9;804;567;315;326;6.2;54
14.6;807;727;210;327;5.1;53
15.2;723;795;132;320;5.7;51
15.1;590;725;131;319;6.2;50
14.8;428;616;119;312;5.1;50
14.2;256;397;115;309;5.1;53
13.1;104;127;78;305;4.6;59
11.6;16;0;16;299;4.1;67
10.1;0;0;0;293;3.6;76
9.1;0;0;0;289;4.1;81
8.1;0;0;0;285;4.1;87
7.8;0;0;0;284;2.6;88
7.4;0;0;0;282;2.6;91
7.0;0;0;0;281;2.1;93
6.9;0;0;0;280;2.6;93
6.9;0;0;0;280;1.5;94
6.8;19;0;19;285;1.5;95
8.4;23;0;23;332;2.1;93
10.5;138;28;128;334;1.0;90
12.8;437;425;219;314;2.1;79
15.2;597;706;141;325;2.6;69
17.3;730;760;158;334;2.1;57
18.3;824;821;146;337;2.6;51
19.6;856;783;179;338;3.1;49
20.8;870;830;154;342;3.6;44
20.8;818;817;146;343;2.1;46
21.2;721;783;138;345;3.1;44
21.5;586;701;140;347;4.1;46
21.5;427;605;123;346;3.6;43
20.8;257;392;117;343;4.1;45
19.0;106;128;79;332;3.6;43
17.4;16;0;16;321;3.1;37
16.0;0;0;0;315;2.1;42
14.4;0;0;0;308;2.6;47
13.2;0;0;0;304;3.6;52
12.1;0;0;0;300;1.0;58
11.3;0;0;0;297;1.5;63
10.4;0;0;0;293;1.0;69
9.0;0;0;0;287;0.0;73
6.0;0;0;0;275;1.0;88
9.4;19;0;19;288;1.0;68
12.0;117;164;82;298;2.1;53
14.0;273;404;124;306;3.1;47
16.5;445;597;137;318;3.6;41
18.7;605;732;132;329;3.1;39
19.9;736;776;152;337;3.6;44
20.6;831;836;138;340;4.1;40
21.8;876;837;151;348;5.1;44
22.1;873;834;152;350;4.6;45
22.4;820;820;145;353;5.1;47
23.0;723;790;133;357;5.1;48
22.6;588;725;126;355;5.1;49
21.6;429;606;123;347;6.7;43
20.1;259;393;118;340;5.7;48
18.9;107;131;81;332;4.6;45
17.1;17;0;17;323;4.6;47
15.2;0;0;0;313;3.6;48
12.9;0;0;0;307;3.6;74
12.2;0;0;0;305;3.1;79
11.5;0;0;0;302;2.6;84
11.2;0;0;0;301;2.6;85
8.6;0;0;0;289;1.0;95
9.0;0;0;0;290;1.0;90
9.0;0;0;0;290;1.0;92
9.1;20;0;20;290;1.0;88
11.7;117;159;83;301;2.9;73
14.3;270;384;127;312;4.8;60
16.9;435;558;146;323;6.7;50
18.5;593;683;150;329;6.2;42
19.8;736;772;153;334;6.2;38
21.2;834;842;135;341;6.2;34
21.2;884;857;141;339;7.7;31
20.8;762;520;312;339;7.7;24
20.8;818;667;268;338;8.7;23
20.1;734;821;119;336;8.2;26
19.9;599;735;128;331;9.8;30
18.7;435;590;136;327;8.7;34
17.9;263;406;117;323;8.7;36
16.6;110;135;82;318;9.3;40
15.8;17;0;17;315;8.7;44
14.9;0;0;0;312;7.2;49
14.2;0;0;0;310;7.2;55
13.4;0;0;0;307;6.7;62
12.7;0;0;0;305;5.1;69
12.0;0;0;0;340;2.1;75
11.4;0;0;0;311;1.5;80
10.8;0;0;0;316;1.5;84
10.4;0;0;0;314;1.0;87
10.0;20;0;20;305;0.0;90
9.8;115;143;84;300;1.5;94
11.9;255;315;138;309;2.6;80
13.8;226;64;193;318;1.5;71
14.5;519;372;277;324;3.1;64
15.1;377;51;338;355;3.6;60
15.3;426;19;410;355;2.6;58
16.2;450;19;434;360;1.0;55
15.7;450;19;433;357;2.6;55
16.5;423;19;408;361;2.1;54
16.1;373;59;329;360;2.1;57
16.8;305;54;270;345;1.0;52
17.4;372;287;225;337;1.5;53
16.7;256;381;118;340;2.1;54
15.7;56;0;56;359;1.0;62
14.6;9;0;9;353;1.0;66
13.6;0;0;0;349;1.0;72
13.4;0;0;0;348;1.0;73
12.1;0;0;0;342;0.0;83
11.4;0;0;0;339;0.0;86
11.4;0;0;0;339;0.0;86
11.3;0;0;0;338;1.0;86
11.1;0;0;0;316;2.1;87
10.2;0;0;0;314;0.0;91
10.4;10;0;10;333;1.0;89
11.4;61;0;61;338;0.0;84
13.3;140;4;138;347;1.0;72
13.8;227;16;219;331;1.0;72
15.7;309;15;299;331;1.5;64
15.1;534;268;331;333;2.6;61
16.5;602;175;456;333;1.0;56
16.2;637;247;423;347;3.1;56
16.6;756;505;317;345;1.5;53
16.7;599;268;376;350;1.0;57
17.2;460;131;361;352;1.5;53
16.1;305;20;292;360;2.1;58
16.9;222;15;214;365;2.1;58
16.6;135;6;133;364;2.1;59
15.9;57;0;57;348;1.0;65
13.9;16;0;16;322;2.6;70
11.8;0;0;0;319;1.5;82
13.2;0;0;0;348;1.5;80
13.0;0;0;0;347;1.5;78
12.9;0;0;0;345;1.5;76
12.6;0;0;0;325;1.0;77
12.3;0;0;0;330;1.0;79
11.8;0;0;0;328;1.5;83
11.6;0;0;0;324;1.5;85
12.1;11;0;11;323;1.0;82
12.5;61;0;61;344;1.0;78
13.3;140;4;138;336;2.6;81
14.1;227;16;219;329;3.1;71
12.4;120;0;120;355;2.1;90
12.7;147;0;147;358;3.1;94
13.3;165;1;164;362;2.6;94
13.8;175;2;173;365;3.6;93
14.4;174;2;173;368;3.1;92
14.2;164;1;163;340;2.1;92
14.6;145;0;145;342;3.6;90
13.4;119;0;119;333;3.1;95
13.4;222;28;207;329;3.1;89
13.7;135;8;132;341;2.6;91
12.4;58;0;58;333;2.1;91
12.5;10;0;10;315;1.5;95
12.4;0;0;0;325;1.5;96
12.5;0;0;0;334;1.5;94
12.0;0;0;0;354;3.1;95
11.8;0;0;0;353;1.5;99
11.8;0;0;0;343;1.0;99
11.9;0;0;0;344;1.5;97
12.2;0;0;0;346;2.1;97
12.4;0;0;0;347;1.5;96
12.4;11;0;11;334;2.1;96
12.8;61;0;61;332;1.5;94
14.1;198;112;156;336;1.5;91
15.1;320;159;237;341;3.1;85
13.2;308;30;288;338;4.1;93
14.6;376;30;353;358;3.1;87
13.1;424;43;388;350;5.1;90
14.7;449;43;411;345;4.6;82
12.2;449;19;433;344;6.2;88
14.0;423;43;387;337;4.1;83
14.8;375;59;331;355;5.1;68
14.6;306;54;272;353;4.6;66
14.9;224;16;216;355;5.1;64
14.3;137;6;134;352;6.2;68
13.6;59;0;59;347;5.1;67
13.0;10;0;10;345;3.6;70
13.2;0;0;0;344;5.1;62
12.5;0;0;0;341;5.1;67
11.2;0;0;0;319;3.1;73
11.0;0;0;0;334;2.1;75
10.7;0;0;0;333;3.6;76
10.7;0;0;0;333;3.1;78
10.6;0;0;0;333;3.1;79
10.7;0;0;0;344;3.1;83
10.7;4;0;4;344;3.1;87
10.7;24;0;24;345;3.1;91
11.7;141;28;130;340;4.6;84
12.1;228;16;220;342;4.6;82
12.9;310;15;300;346;4.1;79
13.7;378;59;333;350;3.1;73
14.9;426;19;411;343;3.1;67
16.1;451;19;435;344;4.1;61
17.5;450;19;434;345;4.1;57
16.6;425;19;409;335;3.1;59
17.8;376;59;331;340;2.1;56
17.3;307;54;272;338;2.6;57
17.6;225;16;217;345;3.6;53
17.2;263;312;148;333;3.6;57
16.9;114;125;86;337;2.6;60
14.9;19;0;19;327;2.1;68
14.5;0;0;0;326;1.5;70
13.3;0;0;0;316;1.0;75
13.4;0;0;0;348;1.0;72
12.7;0;0;0;332;1.0;77
12.2;0;0;0;342;1.0;80
11.8;0;0;0;349;1.0;78
11.4;0;0;0;310;1.0;77
11.1;0;0;0;305;3.1;78
11.3;11;0;11;337;1.5;80
11.5;63;0;63;337;2.1;76
12.4;142;4;140;315;1.0;75
13.6;228;16;220;349;1.5;72
15.0;310;15;301;323;2.1;67
15.6;378;59;334;339;1.5;65
16.4;167;0;166;343;2.6;61
16.7;176;1;176;365;4.6;63
16.3;176;1;176;372;5.7;60
16.1;166;0;166;373;3.6;66
16.6;376;50;338;365;4.1;64
17.1;307;53;272;355;4.6;67
16.5;225;15;217;366;3.1;69
16.3;138;9;135;365;3.1;73
16.2;60;0;60;351;3.6;72
15.3;10;0;10;361;2.1;81
15.1;0;0;0;360;1.0;82
14.4;0;0;0;357;1.0;88
14.4;0;0;0;357;1.5;88
14.6;0;0;0;358;2.1;87
14.2;0;0;0;343;2.6;90
14.1;0;0;0;356;3.6;91
13.4;0;0;0;352;2.6;94
13.5;0;0;0;340;2.6;94
13.9;11;0;11;355;4.1;92
14.3;24;0;24;357;3.1;92
14.8;55;0;55;370;3.6;89
14.9;89;0;89;370;4.6;86
14.0;121;0;121;342;5.7;91
14.9;377;75;320;346;4.6;82
15.2;426;19;411;358;5.7;72
15.7;451;19;434;361;4.6;70
15.9;450;19;434;362;4.1;70
16.6;426;19;410;351;4.6;60
17.5;634;421;315;338;4.1;53
19.1;592;613;193;344;4.1;44
16.9;416;459;177;341;5.1;54
16.1;256;324;135;340;3.1;59
15.4;102;74;86;339;2.6;59
14.7;15;0;15;339;3.6;58
13.4;0;0;0;334;1.5;67
13.3;0;0;0;332;0.0;64
11.9;0;0;0;329;1.0;87
11.6;0;0;0;326;3.1;76
10.4;0;0;0;310;3.6;74
8.6;0;0;0;292;3.6;82
8.1;0;0;0;290;3.6;83
7.1;0;0;0;286;1.0;88
6.1;22;0;22;282;0.0;94
8.8;124;163;87;294;3.1;84
10.4;278;391;130;301;4.6;77
11.4;448;578;145;305;6.2;71
12.3;607;709;142;313;5.1;66
13.1;742;769;156;314;5.1;54
14.0;839;836;140;315;5.1;43
13.9;871;796;174;322;5.1;49
14.7;766;511;319;330;5.7;43
15.1;430;60;380;336;4.6;43
16.1;380;60;334;339;4.1;46
14.9;312;56;276;329;5.1;45
14.4;228;16;220;336;3.6;55
13.9;141;7;138;323;3.6;53
13.6;114;138;83;313;2.1;57
13.3;18;0;18;321;2.6;56
10.0;0;0;0;303;1.5;76
8.6;0;0;0;296;1.0;78
9.1;0;0;0;297;1.5;74
7.8;0;0;0;288;0.5;80
8.1;0;0;0;290;1.0;81
8.2;0;0;0;290;1.0;82
6.7;0;0;0;287;2.1;88
